id,clean_title,raw_title,source_path,in_directory,created_at,updated_at,author,published,revision,subject,genre,summary,file_type,subtitle,publisher,edition,language,domain,subfield,topics,key_concepts,target_audience,media_type,is_collection,file_extension
557,Modern Math Collection,modern-math-collection-main,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Mathematics & Applied Statistics,Textbook,"Comprehensive resource bundle and reference collection focusing on Modern Math Collection. Covers key principles, curated documentation, and multi-part assets across Foundational & Advanced Mathematics within Formal Sciences & Mathematics.",Directory / Folder,,,1st Edition,en,Formal Sciences & Mathematics,Foundational & Advanced Mathematics,"mathematics, statistics, calculus, linear-algebra, probability, math","Vector Spaces, Differential Operators, Probability Distributions, Proof Methods, Optimization",Academic / Practitioner,Collection / Resource Pack,1,
558,Modern Time Series Forecasting with Python Second Edition,moderntimeseriesforecastingwithpython_secondedition.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Data Science & Statistical Analysis,Technical Reference,"A comprehensive technical reference on Modern Time Series Forecasting with Python Second Edition (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Data Science & Statistical Analysis and Applied Data Science & Mining.",PDF,,,1st Edition,en,Computer Science & Artificial Intelligence,Applied Data Science & Mining,"data-science, python, statistics, analytics, machine-learning, data-engineering","Exploratory Data Analysis, Statistical Modeling, Feature Extraction, Data Pipelines",Intermediate / Practitioner,Book / Ebook,0,.pdf
559,More Electronics,More Electronics.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Electrical & Embedded Engineering,Textbook / Technical Reference,"A comprehensive textbook / technical reference on More Electronics (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Electrical & Embedded Engineering and Circuit Design, Embedded Systems & Hardware.",PDF,,,1st Edition,en,Engineering & Applied Physics,"Circuit Design, Embedded Systems & Hardware","electronics, electrical-engineering, embedded-systems, arduino, raspberry-pi, circuits, sensors, pcb","Analog & Digital Circuits, Microcontrollers, Signal Processing, Sensor Interfacing, Hardware Design",Intermediate / Practitioner,Book / Ebook,0,.pdf
560,Mott - Applied Strength of Materials 6th Edition SI Units Version C2017 TXTBK,Mott - Applied Strength of Materials 6th Edition SI Units Version c2017 txtbk.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,6,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Mott - Applied Strength of Materials 6th Edition SI Units Version C2017 TXTBK (Applied Strength of Materials 6th Edition SI Units Version C2017 TXTBK) (6th Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,Applied Strength of Materials 6th Edition SI Units Version C2017 TXTBK,,6th Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
561,"MS Windows Command-Line Administration Instant Reference - J. Mueller (Sybex, 2010) BBS","MS Windows Command-Line Administration Instant Reference - J. Mueller (Sybex, 2010) BBS.pdf",/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,2010,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on MS Windows Command-Line Administration Instant Reference - J. Mueller (Sybex, 2010) BBS (J. Mueller (Sybex, 2010) BBS) (1st Edition) from Sybex, released in 2010. Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,"J. Mueller (Sybex, 2010) BBS",Sybex,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
562,Musician's Friend,Musician's Friend.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Musician's Friend (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
563,Music Theory 101,musictheory101.epub,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Music Theory 101 (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",EPUB,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.epub
564,National Instrument Activation,National Instrument Activation.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on National Instrument Activation (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
565,National Tree Climbing Guide2015 April,NationalTreeClimbingGuide2015April.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on National Tree Climbing Guide2015 April (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
566,Natural Soap at Home,naturalsoapathome.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Natural Soap at Home (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
567,Negotiating 101,negotiating101.epub,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Negotiating 101 (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",EPUB,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.epub
568,Network Programming with Go,networkprogrammingwithgo.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Network Programming with Go (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
569,Neutron M En,NEUTRON_M_EN.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Neutron M En (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
570,New Folder with Items,New Folder With Items 2.zip,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on New Folder with Items (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",ZIP Archive,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.zip
572,No Dig Gardening,no-diggardening.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Horticulture & Permaculture,Practical Guide / Manual,"A comprehensive practical guide / manual on No Dig Gardening (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Horticulture & Permaculture and Sustainable Agriculture & Homesteading.",PDF,,,1st Edition,en,Agriculture & Homesteading,Sustainable Agriculture & Homesteading,"gardening, homesteading, permaculture, agriculture, greenhouse, beekeeping","Soil Ecology, Plant Cultivation, Greenhouse Systems, Crop Rotation, Animal Husbandry",Practitioner / Enthusiast,Book / Ebook,0,.pdf
573,Nuendo 12 Operation Manual En,Nuendo_12_Operation_Manual_en.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Nuendo 12 Operation Manual En (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
574,Nuendo 13 Operation Manual En,Nuendo_13_Operation_Manual_en.pdf,/Users/sonic.design/Brain/01_Projects/CuredSounds/_app_devs/home_cc/_Book_list,0,2026-09-08 22:02:32,2026-09-09 01:00:03,,,1,Technical & Applied Sciences,Technical Reference,"A comprehensive technical reference on Nuendo 13 Operation Manual En (1st Edition). Explores foundational principles, technical methodologies, and practical applications in Technical & Applied Sciences and General Technical Studies.",PDF,,,1st Edition,en,General Science & Technology,General Technical Studies,"technology, reference, engineering, science","General Methodologies, Practical Applications, Core Concepts",General / Practitioner,Book / Ebook,0,.pdf
